MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,ZCR
-543.8038330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06298828125
-543.8038330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08837890625
-527.5762329101562,22.011383056640625,19.457866668701172,15.954992294311523,12.289080619812012,9.057830810546875,6.490146636962891,4.469780445098877,2.7240164279937744,1.0544499158859253,-0.5235378742218018,-1.80061936378479,-2.5225560665130615,0.09814453125
-495.3061828613281,58.96925354003906,37.54509353637695,18.382856369018555,8.283535957336426,4.0869951248168945,1.3227770328521729,0.04623238742351532,1.3121696710586548,2.831477642059326,1.6668720245361328,-1.061518907546997,-1.7770434617996216,0.10986328125
-408.16949462890625,111.78421020507812,11.99981689453125,-2.7714052200317383,6.596970558166504,9.479207992553711,-10.755467414855957,-18.376197814941406,5.31490421295166,9.221317291259766,1.4723026752471924,-0.009280264377593994,-5.631077766418457,0.080078125
-340.979248046875,103.5863265991211,3.136352062225342,8.21596622467041,6.0591888427734375,7.9507551193237305,-3.8934779167175293,-12.578906059265137,-1.7941672801971436,5.936493873596191,0.667852520942688,-0.7282116413116455,-3.4648561477661133,0.0849609375
-309.9239196777344,70.33885192871094,17.49502182006836,19.19911003112793,2.4738059043884277,18.00440788269043,-17.768951416015625,1.3059207201004028,-11.6671142578125,-0.661452054977417,0.7407306432723999,-11.555020332336426,6.816707611083984,0.12353515625
-297.8175048828125,36.98919677734375,36.42201232910156,23.015356063842773,-4.740036487579346,26.788618087768555,-28.512332916259766,7.5931782722473145,-11.711328506469727,-2.0122125148773193,6.4724884033203125,-20.7601318359375,12.808342933654785,0.14697265625
-317.5447998046875,35.87076950073242,34.14949035644531,18.982845306396484,-5.476414680480957,30.160877227783203,-19.697296142578125,15.294472694396973,-10.10464859008789,-0.41474151611328125,7.886806964874268,-17.598182678222656,11.531314849853516,0.130859375
-369.4470520019531,79.7679443359375,21.89443588256836,18.12256622314453,5.900722503662109,14.452850341796875,-6.195533752441406,7.999940395355225,-5.61099100112915,1.347594976425171,-0.662524938583374,-5.879511833190918,1.876589298248291,0.13916015625
-378.85601806640625,85.48141479492188,11.3757905960083,30.4459228515625,6.411070346832275,14.733963012695312,-6.513620376586914,2.1254289150238037,-7.75678825378418,-0.9867109060287476,-0.8605183959007263,-13.742865562438965,10.441706657409668,0.111328125
-374.75244140625,88.61724853515625,2.164672613143921,26.70932388305664,3.102700710296631,11.331205368041992,-7.4097514152526855,-4.1344499588012695,-6.766489028930664,-1.2976627349853516,2.846804618835449,-13.66888427734375,4.275069713592529,0.10986328125
-324.1392822265625,82.0406723022461,-6.053920745849609,7.825080871582031,0.9883258938789368,19.662860870361328,-4.160191059112549,-12.924062728881836,-5.4145660400390625,0.5778710842132568,9.94857406616211,-8.066964149475098,-5.542919158935547,0.12939453125
-322.115478515625,79.27842712402344,-8.13770580291748,3.6714022159576416,2.589644432067871,26.38588523864746,-1.0405887365341187,-8.58812427520752,2.5127077102661133,0.9074485301971436,8.241544723510742,-1.6884901523590088,-5.641866683959961,0.1298828125
-318.53143310546875,79.58160400390625,-16.459781646728516,11.937079429626465,-0.829849362373352,20.318729400634766,-0.26951292157173157,-9.799335479736328,4.4460835456848145,8.918988227844238,5.51580810546875,5.894711494445801,-5.206998825073242,0.150390625
-294.39373779296875,83.42909240722656,-19.870948791503906,12.092485427856445,1.5780043601989746,19.40608024597168,-1.204548716545105,-19.83974838256836,1.9624285697937012,14.93693733215332,2.8670363426208496,1.725313425064087,-6.811678886413574,0.15771484375
-273.81048583984375,82.18948364257812,-23.82115936279297,-1.750864028930664,-4.192917823791504,18.282249450683594,4.072935581207275,-15.833362579345703,3.8396847248077393,10.649784088134766,-1.603036642074585,4.969505310058594,-2.865467071533203,0.158203125
-258.90301513671875,81.72062683105469,-17.01429557800293,-11.630374908447266,-16.571491241455078,9.5433988571167,3.3738622665405273,-5.549381256103516,0.08602738380432129,5.306388854980469,-10.005842208862305,10.198707580566406,3.2556371688842773,0.15869140625
-262.6609802246094,81.362060546875,6.191271781921387,-16.17928695678711,-22.267986297607422,6.742537498474121,7.71381950378418,3.567643880844116,-2.977407217025757,12.157842636108398,-11.842872619628906,9.719253540039062,7.557979106903076,0.16015625
-291.50732421875,78.88710021972656,23.00956916809082,-17.97723388671875,-19.684833526611328,7.124763011932373,4.899450302124023,6.577760696411133,-1.6062754392623901,14.816319465637207,-9.457500457763672,5.65059757232666,3.8729724884033203,0.14208984375
-332.95111083984375,81.57389831542969,29.934795379638672,-6.013457298278809,-7.430490493774414,4.792701244354248,-0.08975563943386078,6.928186416625977,-0.23969221115112305,9.555234909057617,-5.8031463623046875,3.0525479316711426,1.3356046676635742,0.1181640625
-372.93597412109375,102.71952056884766,33.59116744995117,6.871119976043701,10.415746688842773,15.437633514404297,1.5396710634231567,1.9654624462127686,-3.024415969848633,6.9622721672058105,-4.453124523162842,1.5695868730545044,2.028777599334717,0.08837890625
-326.0299072265625,170.1558837890625,55.39342498779297,33.9923210144043,-4.277502059936523,-9.482149124145508,-3.349944591522217,-21.043127059936523,-20.090469360351562,8.586578369140625,-15.594123840332031,-12.461709976196289,3.7012062072753906,0.05224609375
-262.2894287109375,180.93722534179688,60.249290466308594,49.61701202392578,-33.13941955566406,-22.071758270263672,2.8019795417785645,-23.87298583984375,-34.16142654418945,19.128320693969727,-26.544708251953125,-19.833301544189453,6.51711368560791,0.04052734375
-216.3875732421875,184.36679077148438,50.157169342041016,46.752830505371094,-49.74095916748047,-25.383987426757812,8.67680549621582,-17.120519638061523,-39.56398010253906,26.790184020996094,-20.799503326416016,-16.05661392211914,12.170795440673828,0.04150390625
-179.43032836914062,197.52969360351562,22.194229125976562,28.5623722076416,-66.6705322265625,-36.74018096923828,12.985044479370117,-6.549410820007324,-33.1799430847168,34.240455627441406,-21.360774993896484,-21.072887420654297,9.278027534484863,0.052734375
-162.58665466308594,199.5435791015625,-16.082597732543945,6.780701637268066,-69.04745483398438,-31.86450958251953,22.32623291015625,1.8987913131713867,-25.596336364746094,27.51065444946289,-18.17847442626953,-20.166154861450195,8.274957656860352,0.06591796875
-164.39122009277344,192.18032836914062,-51.000022888183594,-17.89215850830078,-69.41751098632812,-20.355539321899414,28.363590240478516,5.8558197021484375,-19.78624725341797,13.357196807861328,-0.27291494607925415,-21.846527099609375,8.415511131286621,0.07666015625
-160.93984985351562,170.03399658203125,-56.849266052246094,-22.18090057373047,-63.78959274291992,-4.767183303833008,35.106502532958984,10.480585098266602,-20.54039764404297,9.007471084594727,-0.07093870639801025,-19.68935203552246,2.389940023422241,0.0830078125
-154.0747833251953,146.7888641357422,-55.15221405029297,-6.731453895568848,-52.92729568481445,9.3760986328125,39.31882858276367,15.131851196289062,-18.910491943359375,17.562496185302734,-4.637799263000488,-13.448891639709473,4.159180641174316,0.08837890625
-148.00790405273438,139.53530883789062,-51.46454620361328,2.8300418853759766,-46.20458221435547,15.47514533996582,45.01876449584961,16.049365997314453,-19.495967864990234,22.16014289855957,-4.548604965209961,-4.3487725257873535,10.66518497467041,0.09326171875
-143.36984252929688,127.11505126953125,-49.08343505859375,7.314822673797607,-41.415184020996094,17.705013275146484,45.23772430419922,11.306597709655762,-14.053753852844238,22.96491241455078,-3.5782928466796875,-4.17385721206665,9.885517120361328,0.0966796875
-141.4561004638672,113.97213745117188,-49.74433135986328,10.793691635131836,-33.57463836669922,20.309017181396484,46.38775634765625,9.182340621948242,-10.785406112670898,14.673532485961914,-3.9467949867248535,-1.8979440927505493,12.487441062927246,0.099609375
-137.95347595214844,121.32911682128906,-63.719635009765625,6.4784955978393555,-35.871891021728516,21.167850494384766,43.03208923339844,9.979299545288086,-5.343896865844727,11.804603576660156,-2.5289101600646973,-4.673617839813232,17.901039123535156,0.0888671875
-176.61485290527344,137.34527587890625,-63.69517517089844,3.1701107025146484,-33.5764045715332,24.743497848510742,40.657875061035156,6.771471977233887,-3.820186138153076,14.851640701293945,-1.2932909727096558,-6.053528785705566,18.970378875732422,0.07080078125
-245.8907928466797,144.463623046875,-41.39057159423828,-5.775805950164795,-10.66161823272705,21.400611877441406,39.07242202758789,7.516763210296631,-7.790889263153076,17.982749938964844,-0.5717840194702148,-9.20577621459961,14.947488784790039,0.05615234375
-270.56103515625,135.04620361328125,-31.429370880126953,-3.9107842445373535,2.0916879177093506,23.430400848388672,36.02442932128906,9.778141021728516,-12.981437683105469,16.91844940185547,2.5104570388793945,-17.474796295166016,11.299402236938477,0.04052734375
-271.24261474609375,140.94622802734375,-28.805267333984375,-1.9403471946716309,4.703917503356934,27.948280334472656,32.67909622192383,10.851186752319336,-12.125345230102539,13.972646713256836,4.532993316650391,-19.364261627197266,12.979581832885742,0.0361328125
-286.6795349121094,141.26307678222656,-22.063945770263672,1.6825623512268066,8.953892707824707,32.32990264892578,34.221595764160156,14.323860168457031,-8.438223838806152,11.773324966430664,7.791061878204346,-14.379271507263184,15.73741340637207,0.0380859375
-297.8297119140625,133.50123596191406,-24.889114379882812,0.382485032081604,10.114879608154297,31.319616317749023,37.264808654785156,11.632732391357422,-14.55015754699707,7.256839752197266,10.876543045043945,-11.808597564697266,16.24117660522461,0.0419921875
-287.62939453125,132.37677001953125,-32.13592529296875,-0.3654342293739319,0.6488101482391357,26.66061782836914,40.578529357910156,10.676881790161133,-10.0908784866333,10.266213417053223,11.1651611328125,-11.949722290039062,14.616989135742188,0.04931640625
-255.95880126953125,130.29525756835938,-43.93805694580078,-1.0705547332763672,-1.0372236967086792,22.632457733154297,40.844852447509766,13.658060073852539,-10.006755828857422,12.801192283630371,8.249631881713867,-9.252324104309082,16.896217346191406,0.0615234375
-230.66323852539062,129.13194274902344,-54.35277557373047,-8.405466079711914,-8.777904510498047,17.52508544921875,37.892921447753906,7.685065269470215,-17.85439682006836,8.66114616394043,2.201141834259033,-14.390570640563965,17.87759017944336,0.07080078125
-223.1960906982422,135.37632751464844,-57.91874694824219,-11.576945304870605,-10.07038688659668,17.248329162597656,41.29191970825195,3.165853261947632,-16.498279571533203,10.037959098815918,1.9705073833465576,-19.836841583251953,19.004114151000977,0.072265625
-222.669921875,150.75070190429688,-54.00137710571289,-10.615791320800781,-9.727535247802734,17.68218231201172,43.022613525390625,7.13037109375,-11.35899543762207,5.6558403968811035,8.57213020324707,-20.64960289001465,15.234400749206543,0.068359375
-238.7544403076172,153.73382568359375,-43.646514892578125,-4.578242301940918,-8.052181243896484,24.16419219970703,37.869041442871094,14.569332122802734,-13.118146896362305,3.2265055179595947,15.749326705932617,-21.447635650634766,17.046966552734375,0.0546875
-271.4340515136719,144.84725952148438,-30.39583969116211,5.204348564147949,-1.9752001762390137,30.294992446899414,37.5761833190918,18.199514389038086,-11.725584030151367,8.483734130859375,21.716991424560547,-19.722126007080078,19.944232940673828,0.04541015625
-277.98681640625,135.11488342285156,-28.52939224243164,2.2262682914733887,-6.021328926086426,28.700225830078125,31.139263153076172,20.288679122924805,-15.350728988647461,6.617058753967285,23.856510162353516,-21.042531967163086,21.29421615600586,0.044921875
-274.62432861328125,132.35877990722656,-34.921913146972656,-11.918510437011719,-16.357481002807617,25.193357467651367,24.88686752319336,18.09290313720703,-18.716588973999023,-0.3172703981399536,18.704673767089844,-25.41858673095703,20.54959487915039,0.0478515625
-279.3475646972656,138.68362426757812,-35.92739486694336,-22.56290054321289,-27.26022720336914,19.40896987915039,17.66322135925293,9.816512107849121,-23.68603515625,-11.477217674255371,8.992729187011719,-29.52927017211914,13.305049896240234,0.05224609375
-288.6684265136719,150.577880859375,-20.915246963500977,-21.7384033203125,-32.345703125,18.693618774414062,21.055267333984375,8.739758491516113,-15.536761283874512,-16.359100341796875,6.607179641723633,-21.61933135986328,8.642007827758789,0.0556640625
-300.28582763671875,160.67703247070312,-5.429389953613281,-19.646408081054688,-32.06269454956055,13.356807708740234,21.477163314819336,11.663406372070312,-7.528502464294434,-19.391647338867188,4.271915435791016,-12.077439308166504,7.896590709686279,0.04638671875
-322.9322509765625,160.50401306152344,32.83851623535156,-13.440370559692383,-25.17902374267578,8.176319122314453,33.356502532958984,19.108989715576172,3.438415288925171,-14.216264724731445,-6.830343246459961,-2.8734302520751953,-0.7816097140312195,0.03564453125
-361.609375,165.35092163085938,80.50624084472656,4.896015644073486,-7.224495887756348,0.046193018555641174,31.449901580810547,10.913707733154297,1.8504304885864258,-8.404925346374512,-22.931365966796875,-2.583976984024048,-6.374040126800537,0.025390625
-391.3792724609375,160.24395751953125,93.47840118408203,35.02972412109375,10.238685607910156,10.278403282165527,7.267745018005371,2.076646327972412,-9.200023651123047,-2.2384936809539795,-11.085176467895508,0.20939233899116516,-4.438671588897705,0.03173828125
-352.26531982421875,114.8011245727539,67.74210357666016,40.533164978027344,3.5749564170837402,26.25470733642578,3.0981931686401367,11.49280834197998,-15.112054824829102,11.747833251953125,-7.429173469543457,14.113140106201172,-0.9928210973739624,0.03466796875
-296.81146240234375,126.9656982421875,72.78602600097656,21.11446189880371,-29.316650390625,-1.1398197412490845,-8.855300903320312,14.25724983215332,-14.511680603027344,13.897850036621094,-9.107097625732422,15.722663879394531,-4.231613636016846,0.04296875
-245.9528350830078,164.5561065673828,63.453887939453125,6.235367774963379,-45.89753723144531,-11.708303451538086,-5.542341232299805,13.373653411865234,-19.29642105102539,17.177268981933594,-3.034489393234253,11.126323699951172,0.5768750905990601,0.05859375
-217.43199157714844,185.437744140625,18.684703826904297,-10.221023559570312,-53.75074005126953,-3.7409372329711914,0.6805501580238342,17.69525146484375,-4.790840148925781,1.469353199005127,7.011712074279785,4.554294586181641,6.0548248291015625,0.06298828125
-215.82142639160156,185.09059143066406,-9.465123176574707,-28.460750579833984,-53.656837463378906,16.280887603759766,12.162057876586914,27.926815032958984,8.858798027038574,-15.642433166503906,13.030484199523926,1.3311790227890015,-1.5868576765060425,0.0791015625
-217.78819274902344,179.00067138671875,-14.686386108398438,-34.507301330566406,-44.39863586425781,23.811811447143555,21.27403450012207,28.94608497619629,7.5640716552734375,-20.036357879638672,11.75411605834961,4.629608154296875,-4.913225173950195,0.08837890625
-216.26478576660156,173.65109252929688,-19.279979705810547,-34.9144172668457,-39.303733825683594,25.767536163330078,22.95694351196289,25.53999137878418,1.7663697004318237,-19.066295623779297,11.261533737182617,6.648484230041504,-3.416508674621582,0.08935546875
-219.1870880126953,154.76803588867188,-20.88987159729004,-26.21221923828125,-36.13011932373047,23.480224609375,20.635366439819336,20.250049591064453,-1.0638757944107056,-20.425024032592773,14.015273094177246,3.398195266723633,-1.206160545349121,0.08740234375
-233.8863525390625,138.20455932617188,-15.69803524017334,-14.558008193969727,-37.47439956665039,22.241188049316406,16.540958404541016,25.316490173339844,1.1211931705474854,-19.80447769165039,14.376899719238281,-2.735652446746826,3.7928829193115234,0.07470703125
-237.85206604003906,157.30355834960938,-8.162056922912598,-13.85451889038086,-42.47496032714844,19.90142059326172,7.219809532165527,23.922142028808594,-2.6713085174560547,-17.814376831054688,9.372949600219727,-8.146345138549805,9.210906982421875,0.06201171875
-278.7232971191406,157.51068115234375,24.567323684692383,-18.028749465942383,-29.704769134521484,18.31991958618164,11.734114646911621,16.974451065063477,-5.6812238693237305,-12.804985046386719,2.8782596588134766,-5.130251884460449,9.901208877563477,0.04541015625
-377.1702575683594,142.0888671875,65.08856964111328,-19.346099853515625,-10.496813774108887,14.904638290405273,26.43096160888672,12.791711807250977,-3.285804271697998,-3.854029655456543,-8.730703353881836,8.95625114440918,4.330869197845459,0.02734375
-450.8847351074219,108.14580535888672,57.365333557128906,14.956838607788086,1.950636625289917,10.288381576538086,20.662891387939453,21.82180404663086,15.368083953857422,8.4317626953125,5.5080060958862305,7.0507001876831055,8.1513671875,0.02880859375
-391.57366943359375,123.50175476074219,69.93173217773438,26.37442970275879,-27.548433303833008,10.646251678466797,1.5298376083374023,-15.994994163513184,6.622385025024414,1.576259732246399,-7.019606590270996,19.410980224609375,0.04073259234428406,0.0283203125
-320.7364196777344,156.08282470703125,69.05455017089844,31.889875411987305,-42.833717346191406,1.255165934562683,4.824106693267822,-25.804548263549805,-10.381929397583008,6.0289459228515625,-16.702754974365234,5.873324394226074,-4.13613224029541,0.037109375
-266.3248291015625,184.87002563476562,39.588409423828125,32.515380859375,-45.00908660888672,-22.40067481994629,19.23259925842285,-21.62169647216797,-22.697040557861328,13.842351913452148,-19.655895233154297,-4.335604667663574,-5.446725368499756,0.04736328125
-232.55862426757812,179.88436889648438,23.016830444335938,19.339515686035156,-63.38905715942383,-33.80534362792969,19.7412109375,-2.5270135402679443,-22.254745483398438,18.77550506591797,-18.982086181640625,-0.8088414669036865,-1.4803190231323242,0.04931640625
-231.16250610351562,192.42034912109375,19.760150909423828,-0.8318071365356445,-72.08818054199219,-40.700050354003906,17.49217987060547,11.209541320800781,-20.950077056884766,14.617938041687012,-12.483061790466309,3.767411470413208,6.170161247253418,0.04736328125
-274.3360900878906,205.74044799804688,33.36476135253906,-17.586299896240234,-60.99555969238281,-31.544052124023438,18.246570587158203,17.875064849853516,-16.33892059326172,7.4029693603515625,-5.109985828399658,-4.117118835449219,7.013564109802246,0.0458984375
-324.302978515625,182.2285919189453,39.514400482177734,-25.933319091796875,-40.80223846435547,9.406217575073242,21.930994033813477,20.095165252685547,-3.0749571323394775,-4.24710750579834,-1.7648735046386719,-7.099815368652344,-2.3392279148101807,0.04443359375
-312.0113220214844,163.74459838867188,27.399145126342773,-21.541645050048828,-26.199066162109375,39.84089660644531,26.216663360595703,24.37986183166504,-4.1286773681640625,-6.926708221435547,4.23521614074707,3.187628746032715,-1.4894970655441284,0.0419921875
-296.3782958984375,153.87033081054688,19.179550170898438,-14.540140151977539,-25.90174102783203,42.074371337890625,24.42479133605957,28.360992431640625,-0.9828208684921265,-4.056018829345703,-0.12690266966819763,2.695549726486206,-1.3377879858016968,0.04736328125
-283.84783935546875,180.50387573242188,35.78558349609375,-0.3224762976169586,-25.27260398864746,20.990663528442383,20.204212188720703,30.40460205078125,0.8031342029571533,-7.657088279724121,-16.274168014526367,-12.708555221557617,-7.532645225524902,0.041015625
-305.490966796875,212.37957763671875,72.57275390625,13.346302032470703,-15.548736572265625,-3.1488687992095947,17.10468292236328,28.969959259033203,5.935986042022705,4.277801036834717,-12.843984603881836,-12.598697662353516,-7.568453788757324,0.03466796875
-357.782958984375,206.2797393798828,101.55316162109375,27.62636375427246,-4.969354629516602,-3.8532004356384277,12.268316268920898,14.572824478149414,7.403637409210205,8.121251106262207,2.1866438388824463,-6.067486763000488,-2.6410908699035645,0.02734375
-392.58270263671875,181.13336181640625,111.14088439941406,49.49663162231445,14.70570182800293,1.707350254058838,-4.080654144287109,-9.081201553344727,-7.156811714172363,-0.09107911586761475,3.8911218643188477,5.554532527923584,7.634129524230957,0.0185546875
-409.29217529296875,164.12118530273438,105.32096862792969,50.628822326660156,18.193801879882812,1.551543951034546,-9.064102172851562,-13.82849407196045,-10.836647033691406,-3.9711060523986816,1.4311567544937134,4.583930015563965,7.225100994110107,0.01708984375
-441.466552734375,125.40538787841797,82.0627212524414,42.461341857910156,20.462360382080078,10.580978393554688,3.5992791652679443,-2.0483787059783936,-3.823807716369629,-1.716895580291748,1.9153814315795898,5.480707168579102,8.540928840637207,0.013671875
-429.4364929199219,138.77159118652344,85.78009033203125,35.223655700683594,7.6408491134643555,0.22994421422481537,-0.5254640579223633,-2.0096242427825928,-2.5903117656707764,0.337307333946228,5.0266432762146,7.764437675476074,7.176652908325195,0.01904296875
-350.11566162109375,187.42454528808594,71.73808288574219,16.160249710083008,-29.141944885253906,-17.94024658203125,12.97603702545166,-4.360628604888916,-9.26755142211914,-2.0165934562683105,-13.233222007751465,-3.9250855445861816,6.187050819396973,0.02734375
-290.75567626953125,198.08572387695312,27.675138473510742,-4.111110210418701,-41.60399627685547,-13.480448722839355,33.37968826293945,-3.6336746215820312,-18.781513214111328,3.5557045936584473,-11.491914749145508,0.5296027064323425,10.766266822814941,0.0439453125
-267.61163330078125,193.4492645263672,-4.612360954284668,-21.77804183959961,-40.73991394042969,3.7882871627807617,42.25249481201172,10.881455421447754,-6.771546363830566,5.459356307983398,1.830253005027771,1.407613754272461,16.690982818603516,0.0615234375
-257.5771484375,192.9426727294922,-14.901870727539062,-30.898876190185547,-41.89482879638672,12.173855781555176,37.02278137207031,17.035959243774414,0.2923879027366638,-4.3736443519592285,7.862682819366455,-4.476626873016357,8.04252815246582,0.07177734375
-265.59735107421875,175.5521697998047,-17.263423919677734,-28.36204719543457,-44.26877975463867,11.021405220031738,35.30325698852539,16.60007095336914,3.3751392364501953,-8.110292434692383,5.226874828338623,2.8095414638519287,-4.118402481079102,0.080078125
-257.8052062988281,185.5848388671875,-14.135522842407227,-27.97173309326172,-44.768035888671875,13.259051322937012,41.057884216308594,17.256511688232422,10.331624984741211,-8.28795051574707,-0.8102280497550964,9.331040382385254,-2.456223249435425,0.08056640625
-269.22705078125,181.61676025390625,-1.14170503616333,-22.027345657348633,-48.16752243041992,14.553439140319824,45.25326919555664,16.861236572265625,11.830122947692871,-4.763263702392578,-6.532801628112793,7.409042835235596,-1.4034719467163086,0.07568359375
-304.1868591308594,168.27816772460938,12.977874755859375,-11.520483016967773,-48.90131378173828,8.843481063842773,51.51933670043945,17.832942962646484,8.94719123840332,-2.8671371936798096,-7.417997360229492,6.327273368835449,-1.2896418571472168,0.06591796875
-346.156005859375,145.94586181640625,19.232330322265625,-3.0505855083465576,-41.498992919921875,0.441933274269104,46.773597717285156,16.723867416381836,2.4231953620910645,-1.8310918807983398,-7.5838236808776855,1.4492757320404053,3.825676918029785,0.05078125
-384.8106994628906,130.58924865722656,28.581462860107422,4.036522388458252,-25.576231002807617,4.182141304016113,41.05873489379883,16.775379180908203,4.552469730377197,3.658987045288086,-5.9256439208984375,-3.337451934814453,5.309512138366699,0.03466796875
-431.7402648925781,116.28648376464844,47.84994125366211,9.712260246276855,-3.2154369354248047,13.181943893432617,33.22856140136719,23.238784790039062,8.90676498413086,6.0554656982421875,2.598606586456299,4.084548473358154,7.562920093536377,0.02294921875
-445.2965087890625,117.82525634765625,71.04485321044922,32.457115173339844,18.105167388916016,19.182575225830078,21.134033203125,18.9112548828125,14.315450668334961,9.086454391479492,4.790649890899658,3.5335302352905273,4.776140213012695,0.0146484375
-436.3067932128906,128.9722137451172,79.68659973144531,40.44062042236328,25.71216583251953,23.20766830444336,19.01827621459961,12.684234619140625,8.359155654907227,5.433456897735596,2.7743515968322754,2.7821221351623535,5.647743225097656,0.01171875
-441.6848449707031,122.42648315429688,74.75920104980469,35.89323043823242,21.509138107299805,21.001220703125,19.11236000061035,13.224838256835938,8.479599952697754,6.560702323913574,5.415889739990234,4.535905361175537,4.448285102844238,0.01220703125
-459.0945129394531,101.06670379638672,60.57667541503906,28.182037353515625,17.69219970703125,19.283771514892578,18.247791290283203,12.217308044433594,7.945284843444824,8.654764175415039,10.798883438110352,10.675727844238281,8.51881217956543,0.02001953125
-446.7066345214844,92.15493774414062,48.28500747680664,6.083503723144531,8.62502384185791,6.985952377319336,10.734877586364746,8.722070693969727,17.590133666992188,20.954593658447266,16.72244644165039,13.241345405578613,3.451077461242676,0.0205078125
-438.19775390625,86.18986511230469,43.40127182006836,-1.0566281080245972,8.179475784301758,4.45532751083374,7.697731018066406,10.669584274291992,18.966754913330078,18.29625129699707,14.484893798828125,11.7802152633667,-2.266242027282715,0.0244140625
-455.9276428222656,96.54131317138672,44.46816635131836,13.86605453491211,12.012773513793945,14.837392807006836,13.002355575561523,10.82799243927002,11.889986991882324,12.416686058044434,11.380742073059082,7.765703201293945,4.372394561767578,0.02880859375
-441.4209899902344,94.26353454589844,48.84140396118164,15.708928108215332,19.070079803466797,24.818382263183594,16.604869842529297,11.80135726928711,21.29375457763672,12.062183380126953,12.04188346862793,4.777645111083984,3.974611759185791,0.02978515625
-405.4399719238281,87.59819793701172,48.32704162597656,13.151263236999512,26.814624786376953,28.834808349609375,9.085573196411133,14.765335083007812,22.043685913085938,11.628713607788086,12.866415023803711,6.0724358558654785,3.4955761432647705,0.03466796875
-389.97100830078125,98.92326354980469,59.017982482910156,18.30834197998047,25.910619735717773,31.091590881347656,9.940664291381836,15.046499252319336,17.653282165527344,1.04093599319458,0.9848545789718628,4.650240898132324,-2.267197608947754,0.03125
-402.14178466796875,108.91194915771484,63.20384216308594,22.189361572265625,26.992216110229492,34.452919006347656,14.708335876464844,15.517831802368164,15.974721908569336,-1.8151226043701172,2.787109613418579,6.922644138336182,-4.128004550933838,0.02490234375
-434.6042175292969,112.92964172363281,60.765811920166016,29.344526290893555,25.454017639160156,29.595046997070312,21.13623809814453,14.213735580444336,16.668718338012695,5.479918479919434,6.179775714874268,8.14931869506836,1.3251760005950928,0.013671875
-434.6016540527344,115.60148620605469,50.62263488769531,24.84658432006836,25.62438201904297,19.302494049072266,12.475593566894531,17.059410095214844,18.398759841918945,9.50947380065918,5.050321102142334,6.503582954406738,4.22254753112793,0.01171875
-400.1871337890625,142.2802276611328,44.89701461791992,9.320124626159668,9.617630004882812,4.564482688903809,1.9067145586013794,5.334505558013916,4.4577789306640625,0.4256702959537506,1.6888138055801392,4.822593688964844,2.4424948692321777,0.01123046875
-399.3988037109375,149.00537109375,54.37443542480469,8.86539077758789,3.6605327129364014,4.630637168884277,4.196060657501221,2.110020875930786,-0.3942275643348694,-0.10389053821563721,3.39396333694458,3.576803207397461,-1.2628276348114014,0.0107421875
-459.3226013183594,101.99085235595703,62.71485137939453,27.55396270751953,10.821000099182129,7.703391075134277,7.19059419631958,5.216310024261475,3.8786301612854004,4.0380401611328125,3.814666509628296,2.543647527694702,1.922024130821228,0.00927734375
